cache_hit,cache_key,cache_version,caption,caption_len,caption_model,clip_score,dataset_index,generic_flag,image_id,image_path,max_new_tokens,order,prompt_id,prompt_name,prompt_text,reference_captions,seed,siglip_score,split,temperature,top_p,zerocap_best_idx,zerocap_candidates,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
False,f4a0c078e3155d3061da84a88491106bdc31d568,clip_siglip_generalization_v1,"A joyful child with blonde hair laughs and sticks out their tongue, playfully interacting with a cascading fountain in a sunlit park.",22,Qwen/Qwen3-VL-8B-Instruct,0.3305615484714508,9311,False,9311,results/generalization_100_seed1/samples/images/094_9311.jpg,64,94,baseline,Baseline,Write a caption for this image.,"[""A toddler plays in a water fountain with his mouth open and ready for a drink."", ""A baby sticking out his tonge while looking at a spraying water fountain."", ""A baby trying to catch water from a fountain in his mouth"", ""A small boy is playing at a water fountain"", ""A baby reaching into a water fountain.""]",1,0.1676783710718155,test,0.0,,,,0.3305615484714508,0.1676783710718155,0.0,0.0,False,False
False,14aba570bb377f720c2d9f3efbbf757ae3487b77,clip_siglip_generalization_v1,"A young child with blonde hair and wide eyes leans forward with an open-mouthed expression of delight, playfully interacting with a fountain’s cascading water streams that partially obscure the view. The child, wearing a light-colored, short-sleeved shirt, is positioned at the edge of a fountain basin, with blurred green",49,Qwen/Qwen3-VL-8B-Instruct,0.3243382573127746,9311,False,9311,results/generalization_100_seed1/samples/images/094_9311.jpg,64,94,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A toddler plays in a water fountain with his mouth open and ready for a drink."", ""A baby sticking out his tonge while looking at a spraying water fountain."", ""A baby trying to catch water from a fountain in his mouth"", ""A small boy is playing at a water fountain"", ""A baby reaching into a water fountain.""]",1,0.1847611367702484,test,0.0,,,,0.3305615484714508,0.1676783710718155,-0.006223291158676203,0.017082765698432922,False,True
False,10efdf90b55714dd7683ce51137f160aa7aa5ed8,clip_siglip_generalization_v1,"A woman with curly hair, wearing a vibrant yellow scarf and a purple-trimmed jacket, looks down thoughtfully at an outdoor market stall.",22,Qwen/Qwen3-VL-8B-Instruct,0.3722006380558014,19253,False,19253,results/generalization_100_seed1/samples/images/095_19253.jpg,64,95,baseline,Baseline,Write a caption for this image.,"[""A curly-haired brunette wearing a black and purple reversible jacket and a long scarf is standing outside in the sunlight."", ""A woman with dark curly hair wearing a green and yellow scarf and a dark jacket."", ""A woman with curly hair and a green and yellow scarf looks down."", ""A woman is standing and wearing a green and yellow scarf."", ""A young woman bundled up in her winter gear.""]",1,0.2747780680656433,test,0.0,,,,0.3722006380558014,0.2747780680656433,0.0,0.0,False,False
False,3e8e9ef7c399dc0c509dba80908f8b7b396cd6dd,clip_siglip_generalization_v1,"A young woman with curly brown hair, wearing a purple and black jacket and a thick, knitted yellow-green scarf, looks downward with a thoughtful or pensive expression. Behind her, a large poster or banner is partially visible, showing a pastoral scene with hay bales and a blue tarp, suggesting an outdoor market",52,Qwen/Qwen3-VL-8B-Instruct,0.3513274788856506,19253,False,19253,results/generalization_100_seed1/samples/images/095_19253.jpg,64,95,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A curly-haired brunette wearing a black and purple reversible jacket and a long scarf is standing outside in the sunlight."", ""A woman with dark curly hair wearing a green and yellow scarf and a dark jacket."", ""A woman with curly hair and a green and yellow scarf looks down."", ""A woman is standing and wearing a green and yellow scarf."", ""A young woman bundled up in her winter gear.""]",1,0.2878956794738769,test,0.0,,,,0.3722006380558014,0.2747780680656433,-0.020873159170150812,0.013117611408233587,False,True
False,2b7519d00a5b5be393ac42607c93006301ff0623,clip_siglip_generalization_v1,"Intense basketball action as a player in a white ""Bridgette"" jersey (#5) drives toward the basket, guarded tightly by an opponent in a black jersey (#0). The referee watches closely as the game unfolds under bright arena lights, with spectators filling the stands in the background. © Michael Hart Photography.",50,Qwen/Qwen3-VL-8B-Instruct,0.2538558542728424,28917,False,28917,results/generalization_100_seed1/samples/images/096_28917.jpg,64,96,baseline,Baseline,Write a caption for this image.,"[""Two basketball players one in black and red and one in blue and white playing a game with the ref and crowd in the background."", ""A basketball player wearing white dribbles the ball, while being guarded by another player in a black uniform."", ""Two male basketball players are playing a competitive game while the referee is standing behind watching."", ""Two men playing in a basketball game against each other."", ""A small image used to signify a broken web image link""]",1,0.2044801265001297,test,0.0,,,,0.2538558542728424,0.2044801265001297,0.0,0.0,False,False
False,3d1272fce6dbae65fe7de531a71af6aabb0c1b96,clip_siglip_generalization_v1,"In a brightly lit indoor basketball arena, a player in a white and blue “Bridgette” jersey with the number 5 dribbles the ball while being tightly defended by an opponent in a black jersey with the number 0. The defender, in a low stance, extends his arm to impede the drib",51,Qwen/Qwen3-VL-8B-Instruct,0.263484239578247,28917,False,28917,results/generalization_100_seed1/samples/images/096_28917.jpg,64,96,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Two basketball players one in black and red and one in blue and white playing a game with the ref and crowd in the background."", ""A basketball player wearing white dribbles the ball, while being guarded by another player in a black uniform."", ""Two male basketball players are playing a competitive game while the referee is standing behind watching."", ""Two men playing in a basketball game against each other."", ""A small image used to signify a broken web image link""]",1,0.1574100703001022,test,0.0,,,,0.2538558542728424,0.2044801265001297,0.009628385305404608,-0.047070056200027494,True,False
False,ed2529c2cbf02ba6c95ba824e206d03d6eea9290,clip_siglip_generalization_v1,"A man rests peacefully on a beige couch, his head nestled against a pillow, while a black and white cat lounges comfortably on the adjacent sofa. A glass-top coffee table with ornate legs sits in the center of the room, surrounded by cozy furnishings and a touch of floral decor. The scene exudes calm and",55,Qwen/Qwen3-VL-8B-Instruct,0.2756563425064087,16363,False,16363,results/generalization_100_seed1/samples/images/097_16363.jpg,64,97,baseline,Baseline,Write a caption for this image.,"[""Overhead view of a living room with a man on one couch, sleeping, and a dog on another while a coffee table sits in the middle of the room."", ""A man wearing a white shirt and black pants laying on a couch."", ""A dog rests on a loveseat, while a man lies on a nearby sofa."", ""A man sleeping on a couch in front of a glass table."", ""A man and dog sit on couches.""]",1,0.1958311796188354,test,0.0,,,,0.2756563425064087,0.1958311796188354,0.0,0.0,False,False
False,6d7ed3c84e581fd2a4267dc54ddd5f2dc29ebcbd,clip_siglip_generalization_v1,"A man is sleeping on his side on a beige sofa, with his hands clasped near his face, while a black and white cat rests on the adjacent sofa. A glass-top coffee table with a carved stone base sits in the center of the room, and a green towel is draped over the back of the opposite sofa",58,Qwen/Qwen3-VL-8B-Instruct,0.305859625339508,16363,False,16363,results/generalization_100_seed1/samples/images/097_16363.jpg,64,97,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""Overhead view of a living room with a man on one couch, sleeping, and a dog on another while a coffee table sits in the middle of the room."", ""A man wearing a white shirt and black pants laying on a couch."", ""A dog rests on a loveseat, while a man lies on a nearby sofa."", ""A man sleeping on a couch in front of a glass table."", ""A man and dog sit on couches.""]",1,0.2251207530498504,test,0.0,,,,0.2756563425064087,0.1958311796188354,0.03020328283309931,0.029289573431015015,True,True
False,81014105fa66e8ae9803ebad4fa6b9d165de58a3,clip_siglip_generalization_v1,"A scuba diver in full gear stands confidently on a boat, ready for an underwater adventure, with a scenic coastal landscape in the background.",24,Qwen/Qwen3-VL-8B-Instruct,0.3194379806518554,27728,False,27728,results/generalization_100_seed1/samples/images/098_27728.jpg,64,98,baseline,Baseline,Write a caption for this image.,"[""A person wearing deep sea scuba diving gear standing in front of a body of water that is surrounded by hills."", ""There is a guy in a scuba outfit and he is in front of water and mountains."", ""A man on a boat is wearing a diving outfit and looking at the camera."", ""A person in SCUBA gear poses in front of a vast expanse of water."", ""Someone dressed in scuba gear has a body of water behind him.""]",1,0.1293139904737472,test,0.0,,,,0.3194379806518554,0.1293139904737472,0.0,0.0,False,False
False,352f5d216d940e96d5370550d9a2040cf43891c6,clip_siglip_generalization_v1,"A scuba diver in full gear, including a yellow and black mask and a ""Suquacqua"" branded wetsuit, stands on a boat with one hand on their hip, looking toward the camera. The diver is equipped with a large, round headlamp and a yellow hose connected to their gear. Behind",49,Qwen/Qwen3-VL-8B-Instruct,0.3395643234252929,27728,False,27728,results/generalization_100_seed1/samples/images/098_27728.jpg,64,98,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A person wearing deep sea scuba diving gear standing in front of a body of water that is surrounded by hills."", ""There is a guy in a scuba outfit and he is in front of water and mountains."", ""A man on a boat is wearing a diving outfit and looking at the camera."", ""A person in SCUBA gear poses in front of a vast expanse of water."", ""Someone dressed in scuba gear has a body of water behind him.""]",1,0.1648893356323242,test,0.0,,,,0.3194379806518554,0.1293139904737472,0.0201263427734375,0.03557534515857699,True,True
False,05668f74653bea1563569d311382ad2bc1439121,clip_siglip_generalization_v1,"“Cookie Stack Attack: A kitchen daredevil tackles a towering pile of treats with glasses, beads, and pure joy.” 🍪😄",19,Qwen/Qwen3-VL-8B-Instruct,0.2507550120353699,30831,False,30831,results/generalization_100_seed1/samples/images/099_30831.jpg,64,99,baseline,Baseline,Write a caption for this image.,"[""A woman holds her mouth wide open as she is placing a stack of crackers in."", ""A black-haired woman wearing glasses attempts to eat a pile of cookies."", ""A young person about to put several cookies in his or her mouth."", ""A woman with glasses about to take a bite out of a huge cookie."", ""Asian man eating a cracker sandwich in the kitchen.""]",1,0.132785677909851,test,0.0,,,,0.2507550120353699,0.132785677909851,0.0,0.0,False,False
False,015f7bf6b2a233f11c7429830231a9b20458c337,clip_siglip_generalization_v1,"A person with dark hair and glasses is in a kitchen, mid-bite, eating a stack of pancakes while holding a dark beaded necklace around their neck. Behind them, light-colored cabinets and a microwave are visible on a dark countertop, with a blue wall to the right.",46,Qwen/Qwen3-VL-8B-Instruct,0.3058034777641296,30831,True,30831,results/generalization_100_seed1/samples/images/099_30831.jpg,64,99,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A woman holds her mouth wide open as she is placing a stack of crackers in."", ""A black-haired woman wearing glasses attempts to eat a pile of cookies."", ""A young person about to put several cookies in his or her mouth."", ""A woman with glasses about to take a bite out of a huge cookie."", ""Asian man eating a cracker sandwich in the kitchen.""]",1,0.181171715259552,test,0.0,,,,0.2507550120353699,0.132785677909851,0.05504846572875971,0.04838603734970101,True,True
False,,,Image of a police road leading to school children in Jakarta.,11,,0.34978097677230835,4402,False,4402,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/000_4402.jpg,,0,zerocap,ZeroCap,cond_text=Image of a,[],,0.1247057318687439,,,,2,"[' police road.', ' police road leading.', ' police road leading to school children in Jakarta.', ' police road in Jakarta park.', ' police road leading to school children.']",0.3248034119606018,0.1879691183567047,0.024977564811706543,-0.06326338648796082,True,False
False,,,Image of a trader with orange and yellow.,8,,0.33534955978393555,18651,False,18651,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/001_18651.jpg,,1,zerocap,ZeroCap,cond_text=Image of a,[],,0.13466818630695343,,,,3,"[' trader.', ' truck vendor.', ' trader with orange hair.', ' trader with orange and yellow.', ' trader with orange and yellow on the back.']",0.4022236764431,0.1965436488389969,-0.06687411665916443,-0.06187546253204346,False,False
False,,,Image of a protest woman punched in the back of the head.,12,,0.3108181655406952,27768,False,27768,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/002_27768.jpg,,2,zerocap,ZeroCap,cond_text=Image of a,[],,0.16191083192825317,,,,3,"[' protest woman punched in the face.', ' protest woman punched.', ' protest woman punched in the head.', ' protest woman punched in the back of the head.', ' protest woman punched in the back of the head by the police.']",0.3421879708766937,0.2318174839019775,-0.031369805335998535,-0.06990665197372434,False,False
False,,,Image of a trader slicing mango leaves.,7,,0.37670281529426575,26288,False,26288,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/003_26288.jpg,,3,zerocap,ZeroCap,cond_text=Image of a,[],,0.1836480349302292,,,,1,"[' trader cutting a piece.', ' trader slicing mango leaves.', ' trader preparing for cutting.', ' trader cutting a piece of fruit.', ' trader cutting a piece of fruit from the ground.']",0.3779731392860412,0.2201389819383621,-0.0012703239917754572,-0.03649094700813291,False,False
False,,,Image of a man lining girls waiting in line with blankets covering his head.,14,,0.3272087872028351,25027,False,25027,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/004_25027.jpg,,4,zerocap,ZeroCap,cond_text=Image of a,[],,0.12123631685972214,,,,3,"[' man lining girls waiting area.', ' man lining girls waiting in line.', "" man lining girls' skirts."", ' man lining girls waiting in line with blankets covering his head.', ' man lining girls waiting in line with blankets covering his face.']",0.3293625712394714,0.2142221480607986,-0.002153784036636297,-0.09298583120107645,False,False
False,,,Image of a concert carrying a small suitcase in the street.,11,,0.3437177538871765,2067,False,2067,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/005_2067.jpg,,5,zerocap,ZeroCap,cond_text=Image of a,[],,0.20397259294986725,,,,3,"[' concert pedestrian.', ' concert carrying a small suitcase.', ' concert carrying a person under age.', ' concert carrying a small suitcase in the street.', ' concert carrying a small suitcase in the street below.']",0.333989530801773,0.2306694239377975,0.009728223085403498,-0.026696830987930242,True,False
False,,,Image of a player in goalkeeper gear diving.,8,,0.34282737970352173,8358,False,8358,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/006_8358.jpg,,6,zerocap,ZeroCap,cond_text=Image of a,[],,0.19018831849098206,,,,3,"[' player in Goal.', ' player in goalie kick.', ' player in goalkeeper training.', ' player in goalkeeper gear diving.', ' player in goalkeeper gear diving in goal.']",0.3581133484840393,0.2015117853879928,-0.015285968780517578,-0.011323466897010748,False,False
False,,,Image of a group jumping in the desert is a popular image.,12,,0.3600403666496277,3863,False,3863,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/007_3863.jpg,,7,zerocap,ZeroCap,cond_text=Image of a,[],,0.1634359061717987,,,,3,"[' group jumping.', ' group jumping in desert.', ' group jumping in the desert.', ' group jumping in the desert is a popular image.', ' group jumping in the desert is a popular one.']",0.3455493450164795,0.2227599024772644,0.014491021633148193,-0.0593239963054657,True,False
False,,,Image of a video shoot on location in the camp set in the camp's main room.,16,,0.2847967743873596,16234,False,16234,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/008_16234.jpg,,8,zerocap,ZeroCap,cond_text=Image of a,[],,0.09289395809173584,,,,4,"[' video shoot on location.', ' video shoot on film.', ' video shoot on location in the camp.', ' video shoot on the set.', "" video shoot on location in the camp set in the camp's main room.""]",0.2568583488464355,0.1890812814235687,0.027938425540924128,-0.09618732333183286,True,False
False,,,Image of a man buys food distribution.,7,,0.3173290193080902,24935,False,24935,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/009_24935.jpg,,9,zerocap,ZeroCap,cond_text=Image of a,[],,0.12893995642662048,,,,3,"[' market transaction.', ' man buys food parcels.', ' woman queueing.', ' man buys food distribution.', ' man buys food distribution of the organization Food Security and Empowerment Coalition Now']",0.2709410488605499,0.1499719619750976,0.04638797044754028,-0.021032005548477117,True,False
False,,,Image of a ball sold out being filmed at Sony in 2013.,12,,0.3595739006996155,14728,False,14728,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/010_14728.jpg,,10,zerocap,ZeroCap,cond_text=Image of a,[],,0.1122848242521286,,,,3,"[' ball sold out.', ' ball sold out being filmed.', ' ball sold out being filmed at Sony in 2014.', ' ball sold out being filmed at Sony in 2013.', ' ball sold out being filmed at Sony.']",0.3166342675685882,0.2181242853403091,0.04293963313102728,-0.10583946108818049,True,False
False,,,Image of a river centre with stalls in the river and a man carrying a plastic boat in,18,,0.3085891604423523,15474,False,15474,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/011_15474.jpg,,11,zerocap,ZeroCap,cond_text=Image of a,[],,0.1611967831850052,,,,4,"[' river centre with stalls in the water.', ' river centre with stalls in the river.', ' river centre with stalls in the river centre area.', ' river centre with stalls in the middle.', ' river centre with stalls in the river and a man carrying a plastic boat in']",0.3287833929061889,0.1707606017589569,-0.020194232463836614,-0.009563818573951721,False,False
False,,,Image of a painting installation depicting Toronto subway performers.,9,,0.366300493478775,21351,False,21351,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/012_21351.jpg,,12,zerocap,ZeroCap,cond_text=Image of a,[],,0.20584380626678467,,,,2,"[' painting installation.', ' mural.', ' painting installation depicting Toronto subway performers.', ' painting installation depicting Toronto subway dancers.', "" painting installation depicting Toronto's subway art collection.""]",0.3453695774078369,0.232231467962265,0.02093091607093811,-0.02638766169548032,True,False
False,,,Image of a flight eating marshmallows taken from marsh in Florida.,11,,0.2979690730571747,12439,False,12439,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/013_12439.jpg,,13,zerocap,ZeroCap,cond_text=Image of a,[],,0.10829189419746399,,,,2,"[' flight eating marshmallows.', ' flight eating marshmallows taken from a bird feeder.', ' flight eating marshmallows taken from marsh in Florida.', ' flight eating marshmallows taken from a bird feeder in San Francisco Bay', ' flight eating marshmallows taken from a bird feeder in San Juan.']",0.3332827389240265,0.193241074681282,-0.03531366586685181,-0.084949180483818,False,False
False,,,Image of a scene playing out in the middle of a young girl trying trying to keep Michael,18,,0.28661513328552246,25844,False,25844,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/014_25844.jpg,,14,zerocap,ZeroCap,cond_text=Image of a,[],,0.040838923305273056,,,,4,"[' scene playing out in the show.', ' scene playing out in the middle of a woman.', ' scene playing out.', ' scene playing out in the middle of a young girl trying trying to keep her', ' scene playing out in the middle of a young girl trying trying to keep Michael']",0.3003557622432709,0.1814917623996734,-0.013740628957748413,-0.14065283909440035,False,False
False,,,Image of a player walking away from the game wearing a brace.,12,,0.32262730598449707,6879,False,6879,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/015_6879.jpg,,15,zerocap,ZeroCap,cond_text=Image of a,[],,0.13603681325912476,,,,4,"[' player walking away.', ' player walking.', ' player leaving club.', ' player walking away from the game.', ' player walking away from the game wearing a brace.']",0.3356547057628631,0.1824628263711929,-0.013027399778366033,-0.04642601311206815,False,False
False,,,Image of a Kid in Tokyo Floods (via The Japan Times). Photo of a Japanese,15,,0.35290801525115967,3075,False,3075,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/016_3075.jpg,,16,zerocap,ZeroCap,cond_text=Image of a,[],,0.16813810169696808,,,,4,"[' Kid in Tokyo flood.', ' Kid in Tokyo Flood.', ' child rescuing a flood.', ' Kid in Tokyo Floods.', ' Kid in Tokyo Floods (via The Japan Times). Photo of a Japanese']",0.3705548942089081,0.2195499688386917,-0.017646878957748413,-0.05141186714172363,False,False
False,,,Image of a stranded lab in Florida showing the path the animal would have been expected.,16,,0.33419227600097656,15986,False,15986,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/017_15986.jpg,,17,zerocap,ZeroCap,cond_text=Image of a,[],,0.09535543620586395,,,,3,"[' stranded lab.', ' stranded Lab.', ' stranded lab in Florida.', ' stranded lab in Florida showing the path the animal would have been expected.', ' stranded lab in Florida showing the path the animal would have been expected to travel']",0.3389127552509308,0.2004991620779037,-0.004720479249954224,-0.10514372587203974,False,False
False,,,Image of a good burger fight photo taken by the Guardian.,11,,0.2929876744747162,928,False,928,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/018_928.jpg,,18,zerocap,ZeroCap,cond_text=Image of a,[],,0.08791539818048477,,,,0,"[' good burger fight photo taken by the Guardian.', ' good burger fight photo taken from the video.', ' good burger fight photo.', ' good burger fight.', ' good burger fight photo taken from the video of a recent protest march against the']",0.2932344675064087,0.1660731583833694,-0.0002467930316925049,-0.07815776020288462,False,False
False,,,Image of a performance walker telling a children's book festival about skateboarding.,12,,0.33832427859306335,29272,False,29272,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/019_29272.jpg,,19,zerocap,ZeroCap,cond_text=Image of a,[],,0.1313040852546692,,,,3,"[' performance.', ' Game event in New Albany Park.', ' performance walker telling a story.', "" performance walker telling a children's book festival about skateboarding."", "" performance walker telling a children's book story.""]",0.3389223217964172,0.1844912767410278,-0.0005980432033538263,-0.053187191486358615,False,False
False,,,Image of a group of the hiking in Alaska with a group of young people who are not,18,,0.3474508821964264,27386,False,27386,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/020_27386.jpg,,20,zerocap,ZeroCap,cond_text=Image of a,[],,0.2020075023174286,,,,4,"[' group of the hiking in Alaska.', ' group of the walking path.', ' group of the walking route.', ' group of the hiking in Alaska with a group of young people.', ' group of the hiking in Alaska with a group of young people who are not']",0.3480964303016662,0.2034692913293838,-0.0006455481052398127,-0.0014617890119552057,False,False
False,,,"Image of a performance in Ukraine in the background is accompanied by a sign that is saying """,18,,0.29169005155563354,12773,False,12773,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/021_12773.jpg,,21,zerocap,ZeroCap,cond_text=Image of a,[],,0.134365975856781,,,,4,"[' performance.', ' performance in Ukraine.', ' performance in Kiev.', ' performance in Ukraine in the background.', ' performance in Ukraine in the background is accompanied by a sign that is saying ""']",0.2867347598075866,0.1798423677682876,0.0049552917480469305,-0.0454763919115066,True,False
False,,,Image of a parking arena shows how the bikes are used in the Korean National Tour.,16,,0.34877297282218933,14180,False,14180,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/022_14180.jpg,,22,zerocap,ZeroCap,cond_text=Image of a,[],,0.17695286870002747,,,,4,"[' parking arena.', ' parking arena shows how the bikes are used.', ' parking arena shows how the bike riders.', ' parking arena showing how the bike is being used.', ' parking arena shows how the bikes are used in the Korean National Tour.']",0.3222306966781616,0.1770627945661544,0.02654227614402771,-0.0001099258661269309,True,False
False,,,"Image of a pub pedestrian on the bridge showing sign reading ""open-minded discussion"" and",14,,0.3558122515678406,19904,False,19904,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/023_19904.jpg,,23,zerocap,ZeroCap,cond_text=Image of a,[],,0.11804059892892838,,,,4,"[' pub crossing railing.', ' pub walk.', ' pub crossing railing showing.', ' pub pedestrian on the bridge.', ' pub pedestrian on the bridge showing sign reading ""open-minded discussion"" and']",0.3313218355178833,0.2845246195793152,0.024490416049957275,-0.1664840206503868,True,False
False,,,Image of a street in Rome.,6,,0.30863094329833984,24978,False,24978,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/024_24978.jpg,,24,zerocap,ZeroCap,cond_text=Image of a,[],,0.11855693906545639,,,,1,"[' street.', ' street in Rome.', ' street in the Italian city of Turin.', ' street in the Italian city of Turin is a tribute.', ' street in the Italian city of Turin is a tribute to the young woman']",0.3341253101825714,0.2450508624315261,-0.025494366884231567,-0.1264939233660697,False,False
False,,,Image of a conversation showing two protesters trying to decide all three options in the middle of a,18,,0.27860936522483826,25138,False,25138,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/025_25138.jpg,,25,zerocap,ZeroCap,cond_text=Image of a,[],,0.08391615748405457,,,,3,"[' conversation showing two protesters trying to decide all three options.', ' conversation showing two protesters trying to decide all three questions.', ' conversation showing two protesters trying to decide all three options in the middle of the', ' conversation showing two protesters trying to decide all three options in the middle of a', ' conversation showing two protesters trying to decide all three options in the middle.']",0.2813202738761902,0.1486082971096038,-0.0027109086513519287,-0.06469213962554923,False,False
False,,,Image of a car displayed on London Christmas Day 2004.,10,,0.357767254114151,69,False,69,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/026_69.jpg,,26,zerocap,ZeroCap,cond_text=Image of a,[],,0.1483333557844162,,,,0,"[' car displayed on London Christmas Day 2004.', ' car with giant balls.', ' car displayed in New York.', ' car displayed on London Christmas Day 2005- the one in the red ball.', ' car displayed on London Christmas Day 2005- the one in the middle.']",0.3287598490715027,0.1793790906667709,0.029007405042648315,-0.03104573488235471,True,False
False,,,Image of a downtown market from from the 2014 report.,10,,0.30995526909828186,22801,False,22801,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/027_22801.jpg,,27,zerocap,ZeroCap,cond_text=Image of a,[],,0.09697592258453369,,,,3,"[' downtown market from from Jan.', ' downtown market from from the 2012 brochure.', ' downtown market from from 2013.', ' downtown market from from the 2014 report.', ' downtown market from from the 2012 brochure (click to enlarge the full map']",0.3050091862678528,0.1983180046081543,0.004946082830429077,-0.1013420820236206,True,False
False,,,Image of a horse racing jump in Vermont.,8,,0.33928459882736206,14594,False,14594,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/028_14594.jpg,,28,zerocap,ZeroCap,cond_text=Image of a,[],,0.19094723463058472,,,,2,"[' horse jump.', ' horse racing jump.', ' horse racing jump in Vermont.', ' horse racing jump in the woods.', ' horse racing jump in the woods by AP.']",0.3370521664619446,0.1940335780382156,0.0022324323654174805,-0.0030863434076308927,True,False
False,,,Image of a Lifetime Gift opening presents a 1977.,9,,0.3612346649169922,8727,False,8727,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/029_8727.jpg,,29,zerocap,ZeroCap,cond_text=Image of a,[],,0.13745355606079102,,,,4,"[' lifetime.', ' Lifetime Gift.', ' Lifetime gift gift.', ' Lifetime Gift opening.', ' Lifetime Gift opening presents a 1977.']",0.3478553295135498,0.2332915663719177,0.013379335403442383,-0.09583801031112668,True,False
False,,,Image of a man painting contest girl in 2011.,9,,0.3119860589504242,23643,False,23643,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/030_23643.jpg,,30,zerocap,ZeroCap,cond_text=Image of a,[],,0.14587752521038055,,,,2,"[' man painting contest girl.', ' student artist booth girl.', ' man painting contest girl in 2011.', ' man painting contest girls undies.', ' man painting contest girl with picture of famous people.']",0.326911985874176,0.2759249210357666,-0.014925926923751831,-0.13004739582538605,False,False
False,,,Image of a German sporting stunt horse that jumps in the face of a rider who falls in,18,,0.34451812505722046,26274,False,26274,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/031_26274.jpg,,31,zerocap,ZeroCap,cond_text=Image of a,[],,0.12990406155586243,,,,4,"[' German Sport.', ' German sports event.', ' German sporting stunt horse that jumps in the mouth.', ' German sporting stunt horse that jumps on people.', ' German sporting stunt horse that jumps in the face of a rider who falls in']",0.3097445666790008,0.0970902517437934,0.03477355837821966,0.03281380981206902,True,True
False,,,Image of a taxi in the Hague in the year 18 2016.,12,,0.3127523958683014,7496,False,7496,/home/jinwoo/CLIPHacker/smoke2/results/generalization_100_seed1/samples/images/032_7496.jpg,,32,zerocap,ZeroCap,cond_text=Image of a,[],,0.06612192094326019,,,,4,"[' taxi.', ' taxi in the Hague.', "" taxi in the Hague's history district."", ' taxi in the Hague in Dutch.', ' taxi in the Hague in the year 18 2016.']",0.3127016425132751,0.2068376243114471,5.075335502630063e-05,-0.1407157033681869,True,False
